LR,gradient_count,edge_count,normal_count,weak_count
GLS2_GRIA3,2124.0,92.0,102.0,0.0
GLS_GRIA4,613.0,433.0,964.0,0.0
SLC17A7_GRIA4,2139.0,30.0,86.0,0.0
SLC1A1_GRIA4,1973.0,144.0,91.0,0.0
SLC1A2_GRIA4,1783.0,227.0,159.0,0.0
SLC1A3_GRIA4,1777.0,257.0,168.0,0.0
SLC1A6_GRIA4,2191.0,1.0,82.0,0.0
SLC1A7_GRIA4,2192.0,0.0,82.0,0.0
GLS2_GRIA4,2085.0,122.0,89.0,0.0
GLS_GRIK1,1151.0,343.0,229.0,0.0
SLC17A7_GRIK1,3896.0,2.0,0.0,0.0
SLC1A1_GRIK1,3624.0,5.0,0.0,0.0
SLC1A2_GRIK1,3376.0,2.0,0.0,0.0
SLC1A3_GRIK1,3360.0,13.0,0.0,0.0
SLC1A6_GRIK1,3971.0,0.0,0.0,0.0
SLC1A7_GRIK1,0.0,0.0,0.0,1.0
GLS2_GRIK1,3754.0,3.0,0.0,0.0
GLS_GRIK3,844.0,610.0,507.0,0.0
SLC17A7_GRIK3,2744.0,25.0,9.0,0.0
SLC1A1_GRIK3,2554.0,110.0,11.0,0.0
SLC1A2_GRIK3,2405.0,199.0,18.0,0.0
SLC1A3_GRIK3,2368.0,189.0,20.0,0.0
SLC1A6_GRIK3,2796.0,0.0,9.0,0.0
SLC1A7_GRIK3,2798.0,0.0,9.0,0.0
GLS2_GRIK3,2652.0,76.0,9.0,0.0
GLS_GRM1,1136.0,410.0,216.0,0.0
SLC17A7_GRM1,3798.0,7.0,0.0,0.0
SLC1A1_GRM1,3528.0,12.0,0.0,0.0
SLC1A2_GRM1,3309.0,38.0,0.0,0.0
SLC1A3_GRM1,3269.0,25.0,0.0,0.0
SLC1A6_GRM1,3868.0,0.0,0.0,0.0
SLC1A7_GRM1,3870.0,0.0,0.0,0.0
GLS2_GRM1,3660.0,12.0,0.0,0.0
GLS_GRM2,695.0,506.0,771.0,0.0
SLC17A7_GRM2,2326.0,39.0,66.0,0.0
SLC1A1_GRM2,2115.0,130.0,93.0,0.0
SLC1A2_GRM2,1940.0,224.0,167.0,0.0
SLC1A3_GRM2,1900.0,222.0,162.0,0.0
SLC1A6_GRM2,2378.0,0.0,52.0,0.0
SLC1A7_GRM2,2380.0,0.0,52.0,0.0
GLS2_GRM2,2213.0,91.0,88.0,0.0
GLS_GRM3,1150.0,385.0,219.0,0.0
SLC17A7_GRM3,3838.0,5.0,0.0,0.0
SLC1A1_GRM3,3568.0,10.0,0.0,0.0
SLC1A2_GRM3,3324.0,11.0,0.0,0.0
SLC1A3_GRM3,3312.0,26.0,0.0,0.0
SLC1A6_GRM3,3911.0,1.0,0.0,0.0
SLC1A7_GRM3,3912.0,0.0,0.0,0.0
GLS2_GRM3,3694.0,4.0,0.0,0.0
GLS_GRM4,1107.0,430.0,198.0,0.0
SLC17A7_GRM4,3666.0,2.0,0.0,0.0
SLC1A1_GRM4,3418.0,29.0,0.0,0.0
SLC1A2_GRM4,3179.0,35.0,0.0,0.0
SLC1A3_GRM4,3171.0,54.0,0.0,0.0
SLC1A6_GRM4,3741.0,0.0,0.0,0.0
SLC1A7_GRM4,3743.0,0.0,0.0,0.0
GLS2_GRM4,3543.0,22.0,0.0,0.0
GLS_GRM5,1155.0,357.0,231.0,0.0
SLC17A7_GRM5,3894.0,0.0,0.0,0.0
SLC1A1_GRM5,3629.0,10.0,0.0,0.0
SLC1A2_GRM5,3384.0,10.0,0.0,0.0
SLC1A3_GRM5,3360.0,13.0,0.0,0.0
SLC1A6_GRM5,3971.0,0.0,0.0,0.0
SLC1A7_GRM5,0.0,0.0,0.0,1.0
GLS2_GRM5,3753.0,2.0,0.0,0.0
GLS_GRM7,1115.0,460.0,205.0,0.0
SLC17A7_GRM7,3666.0,3.0,0.0,0.0
SLC1A1_GRM7,3422.0,34.0,0.0,0.0
SLC1A2_GRM7,3189.0,46.0,0.0,0.0
SLC1A3_GRM7,3170.0,54.0,0.0,0.0
SLC1A6_GRM7,3740.0,0.0,0.0,0.0
SLC1A7_GRM7,3743.0,1.0,0.0,0.0
GLS2_GRM7,3533.0,13.0,0.0,0.0
GLS_GRM8,1141.0,419.0,211.0,0.0
SLC17A7_GRM8,3777.0,1.0,0.0,0.0
SLC1A1_GRM8,3516.0,15.0,0.0,0.0
SLC1A2_GRM8,3282.0,26.0,0.0,0.0
SLC1A3_GRM8,3255.0,26.0,0.0,0.0
SLC1A6_GRM8,3853.0,0.0,0.0,0.0
SLC1A7_GRM8,3855.0,0.0,0.0,0.0
GLS2_GRM8,3638.0,5.0,0.0,0.0
HDC_HRH1,1763.0,237.0,144.0,0.0
HDC_HRH2,1410.0,231.0,500.0,0.0
HDC_HRH3,3196.0,37.0,0.0,0.0
HDC_HRH4,3359.0,35.0,0.0,0.0
SLC18A1_HTR1D,3891.0,0.0,0.0,0.0
TPH1_HTR1D,3767.0,5.0,0.0,0.0
SLC18A2_HTR1D,3801.0,2.0,0.0,0.0
SLC6A4_HTR1D,3889.0,0.0,0.0,0.0
SLC18A1_HTR1F,3588.0,0.0,0.0,0.0
TPH1_HTR1F,3473.0,14.0,0.0,0.0
SLC18A2_HTR1F,3508.0,12.0,0.0,0.0
SLC6A4_HTR1F,3588.0,2.0,0.0,0.0
SLC18A1_HTR2A,3882.0,3.0,0.0,0.0
TPH1_HTR2A,3754.0,4.0,0.0,0.0
SLC18A2_HTR2A,3788.0,1.0,0.0,0.0
SLC6A4_HTR2A,3878.0,1.0,0.0,0.0
SLC18A1_HTR2B,2405.0,13.0,69.0,0.0
TPH1_HTR2B,2299.0,58.0,91.0,0.0
SLC18A2_HTR2B,2336.0,59.0,92.0,0.0
SLC6A4_HTR2B,2402.0,12.0,69.0,0.0
SLC18A1_HTR4,3856.0,0.0,0.0,0.0
TPH1_HTR4,3729.0,2.0,0.0,0.0
SLC18A2_HTR4,3769.0,5.0,0.0,0.0
SLC6A4_HTR4,3855.0,1.0,0.0,0.0
SLC18A1_HTR6,2040.0,11.0,149.0,0.0
TPH1_HTR6,1961.0,72.0,160.0,0.0
SLC18A2_HTR6,1982.0,56.0,160.0,0.0
SLC6A4_HTR6,2038.0,10.0,148.0,0.0
SLC18A1_HTR7,2302.0,7.0,20.0,0.0
TPH1_HTR7,2221.0,65.0,30.0,0.0
SLC18A2_HTR7,2248.0,44.0,19.0,0.0
SLC6A4_HTR7,2304.0,10.0,19.0,0.0
LRFN4_PTPRD,3177.0,30.0,0.0,0.0
LRFN4_PTPRF,1476.0,202.0,474.0,0.0
LRFN4_PTPRS,3016.0,65.0,0.0,0.0
LRRC4B_PTPRD,3595.0,9.0,0.0,0.0
LRRC4B_PTPRS,3430.0,40.0,0.0,0.0
LRRC4C_PTPRF,1833.0,26.0,309.0,0.0
NRXN1_LRRTM1,3925.0,0.0,0.0,0.0
NRXN2_LRRTM1,3666.0,1.0,0.0,0.0
NRXN3_LRRTM1,3887.0,2.0,0.0,0.0
NRXN1_LRRTM2,3726.0,3.0,0.0,0.0
NRXN2_LRRTM2,3478.0,15.0,0.0,0.0
NRXN3_LRRTM2,3688.0,5.0,0.0,0.0
NRXN1_LRRTM4,3926.0,0.0,0.0,0.0
NRXN2_LRRTM4,3667.0,1.0,0.0,0.0
NRXN3_LRRTM4,3888.0,2.0,0.0,0.0
PTPRS_LRRTM4,3967.0,0.0,0.0,0.0
PTPRS_NTRK3,2274.0,27.0,95.0,0.0
PNOC_OPRL1,360.0,206.0,1507.0,0.0
PTGDS_PTGDR,717.0,269.0,920.0,0.0
PTGDS_PTGDR2,1179.0,433.0,370.0,0.0
PTGES_PTGER1,1524.0,254.0,457.0,0.0
PTGES2_PTGER1,369.0,221.0,1419.0,0.0
PTGES3_PTGER1,612.0,323.0,1073.0,0.0
PTGES_PTGER2,1198.0,273.0,595.0,0.0
PTGES2_PTGER2,367.0,166.0,1543.0,0.0
PTGES3_PTGER2,567.0,267.0,1235.0,0.0
PTGES_PTGER3,1231.0,290.0,669.0,0.0
PTGES2_PTGER3,329.0,151.0,1526.0,0.0
PTGES3_PTGER3,534.0,247.0,1226.0,0.0
PTGES_PTGER4,812.0,251.0,1001.0,0.0
PTGES2_PTGER4,376.0,126.0,1608.0,0.0
PTGES3_PTGER4,523.0,208.0,1338.0,0.0
AKR1C3_PTGFR,1768.0,172.0,192.0,0.0
CBR1_PTGFR,278.0,191.0,1548.0,0.0
VIP_SCTR,3226.0,14.0,0.0,0.0
SLITRK2_PTPRD,2800.0,47.0,6.0,0.0
SLITRK2_PTPRS,2412.0,65.0,56.0,0.0
SLITRK4_PTPRS,2518.0,7.0,44.0,0.0
SLITRK5_PTPRS,2514.0,10.0,45.0,0.0
TBXAS1_TBXA2R,860.0,259.0,934.0,0.0
GLS_GRIK4,733.0,374.0,926.0,0.0
GLS_GRIK5,532.0,284.0,1146.0,0.0
GLS_GRIN1,600.0,371.0,1068.0,0.0
GLS_GRIN2A,965.0,617.0,311.0,0.0
GLS_GRIN2B,625.0,458.0,950.0,0.0
GLS_GRIN2C,1079.0,481.0,188.0,0.0
GLS_GRIN2D,804.0,600.0,529.0,0.0
SLC17A7_GRIK4,2204.0,32.0,48.0,0.0
SLC17A7_GRIK5,1982.0,39.0,116.0,0.0
SLC17A7_GRIN1,2167.0,40.0,105.0,0.0
SLC17A7_GRIN2A,3124.0,16.0,0.0,0.0
SLC17A7_GRIN2B,2173.0,42.0,37.0,0.0
SLC17A7_GRIN2C,3585.0,8.0,0.0,0.0
SLC17A7_GRIN2D,2544.0,28.0,8.0,0.0
SLC1A1_GRIK4,2040.0,148.0,57.0,0.0
SLC1A1_GRIK5,1785.0,171.0,174.0,0.0
SLC1A1_GRIN1,1953.0,146.0,152.0,0.0
SLC1A1_GRIN2A,2889.0,56.0,0.0,0.0
SLC1A1_GRIN2B,1986.0,168.0,77.0,0.0
SLC1A1_GRIN2C,3330.0,28.0,0.0,0.0
SLC1A1_GRIN2D,2355.0,115.0,9.0,0.0
SLC1A2_GRIK4,1860.0,210.0,130.0,0.0
SLC1A2_GRIK5,1588.0,268.0,305.0,0.0
SLC1A2_GRIN1,1760.0,239.0,237.0,0.0
SLC1A2_GRIN2A,2718.0,127.0,3.0,0.0
SLC1A2_GRIN2B,1798.0,236.0,120.0,0.0
SLC1A2_GRIN2C,3094.0,37.0,0.0,0.0
SLC1A2_GRIN2D,2208.0,202.0,24.0,0.0
SLC1A3_GRIK4,1872.0,256.0,115.0,0.0
SLC1A3_GRIK5,1512.0,251.0,317.0,0.0
SLC1A3_GRIN1,1737.0,248.0,250.0,0.0
SLC1A3_GRIN2A,2707.0,143.0,3.0,0.0
SLC1A3_GRIN2B,1770.0,264.0,145.0,0.0
SLC1A3_GRIN2C,3094.0,64.0,0.0,0.0
SLC1A3_GRIN2D,2192.0,223.0,28.0,0.0
SLC1A6_GRIK4,2262.0,2.0,37.0,0.0
SLC1A6_GRIK5,2028.0,1.0,109.0,0.0
SLC1A6_GRIN1,2207.0,0.0,102.0,0.0
SLC1A6_GRIN2A,3185.0,0.0,0.0,0.0
SLC1A6_GRIN2B,2210.0,2.0,37.0,0.0
SLC1A6_GRIN2C,3655.0,1.0,0.0,0.0
SLC1A6_GRIN2D,2595.0,1.0,7.0,0.0
SLC1A7_GRIK4,2262.0,0.0,37.0,0.0
SLC1A7_GRIK5,2029.0,0.0,109.0,0.0
SLC1A7_GRIN1,2210.0,1.0,102.0,0.0
SLC1A7_GRIN2A,3188.0,1.0,0.0,0.0
SLC1A7_GRIN2B,2211.0,1.0,37.0,0.0
SLC1A7_GRIN2C,3656.0,0.0,0.0,0.0
SLC1A7_GRIN2D,2597.0,1.0,7.0,0.0
GLS2_GRIK4,2136.0,110.0,51.0,0.0
GLS2_GRIK5,1890.0,119.0,145.0,0.0
GLS2_GRIN1,2076.0,107.0,120.0,0.0
GLS2_GRIN2A,3022.0,57.0,0.0,0.0
GLS2_GRIN2B,2062.0,114.0,77.0,0.0
GLS2_GRIN2C,3453.0,19.0,0.0,0.0
GLS2_GRIN2D,2451.0,78.0,8.0,0.0
PTGR1_LTB4R,1198.0,263.0,538.0,0.0
PTGR1_LTB4R2,1879.0,232.0,130.0,0.0
CYP11A1_NR1H4,3428.0,0.0,0.0,0.0
DAGLA_CNR1,1857.0,92.0,239.0,0.0
DAGLA_CNR2,1557.0,111.0,480.0,0.0
DAGLA_GPR55,1923.0,104.0,126.0,0.0
DAGLB_CNR1,580.0,184.0,1256.0,0.0
DAGLB_CNR2,459.0,163.0,1404.0,0.0
DAGLB_GPR55,826.0,249.0,1034.0,0.0
APP_SORL1,784.0,91.0,933.0,0.0
APP_TNFRSF21,804.0,102.0,1250.0,0.0
APP_TREM2,633.0,141.0,1101.0,0.0
APP_TYROBP,981.0,94.0,1147.0,0.0
APOA1_ABCA1,1678.0,78.0,331.0,0.0
APOA1_AMN,2073.0,77.0,0.0,0.0
APOA1_CUBN,2095.0,83.0,0.0,0.0
APOA1_TREM2,3621.0,9.0,0.0,0.0
APOA1_TYROBP,1076.0,88.0,853.0,0.0
APOB_APOBR,1983.0,1.0,176.0,0.0
APOB_TREM2,3766.0,0.0,0.0,0.0
APOB_TYROBP,952.0,4.0,1045.0,0.0
ALDH1A1_CRABP2,1280.0,269.0,616.0,0.0
ALDH1A1_RARA,625.0,231.0,1221.0,0.0
ALDH1A1_RXRA,698.0,257.0,1162.0,0.0
ALDH1A1_RARB,1213.0,230.0,694.0,0.0
ALDH1A1_RXRB,251.0,228.0,1524.0,0.0
ALDH1A1_RARG,738.0,242.0,1129.0,0.0
ALDH1A1_RXRG,2644.0,118.0,4.0,0.0
ALDH1A1_RORB,2569.0,155.0,2.0,0.0
ALDH1A2_CRABP2,2061.0,15.0,180.0,0.0
ALDH1A2_RARA,1511.0,19.0,480.0,0.0
ALDH1A2_RXRA,1537.0,17.0,454.0,0.0
ALDH1A2_RARB,2066.0,22.0,160.0,0.0
ALDH1A2_RXRB,1040.0,20.0,862.0,0.0
ALDH1A2_RARG,1779.0,17.0,330.0,0.0
ALDH1A2_RXRG,3563.0,2.0,0.0,0.0
ALDH1A2_RORB,3455.0,4.0,0.0,0.0
ALDH1A3_CRABP2,1539.0,289.0,422.0,0.0
ALDH1A3_RARA,892.0,278.0,912.0,0.0
ALDH1A3_RXRA,985.0,269.0,822.0,0.0
ALDH1A3_RARB,1484.0,257.0,447.0,0.0
ALDH1A3_RXRB,477.0,267.0,1228.0,0.0
ALDH1A3_RARG,1055.0,239.0,798.0,0.0
ALDH1A3_RXRG,2900.0,85.0,0.0,0.0
ALDH1A3_RORB,2819.0,114.0,0.0,0.0
BDNF_SORT1,1954.0,2.0,189.0,0.0
BDNF_NGFR,1781.0,2.0,399.0,0.0
CD160_TNFRSF14,1014.0,224.0,625.0,0.0
CADM1_NECTIN3,2175.0,216.0,97.0,0.0
CADM3_CADM1,1286.0,170.0,715.0,0.0
CADM3_CADM4,2054.0,217.0,109.0,0.0
CADM3_EPB41L1,1686.0,244.0,307.0,0.0
CADM3_NECTIN3,1960.0,244.0,188.0,0.0
CYP27B1_VDR,1587.0,109.0,417.0,0.0
CD276_TREML2,1576.0,215.0,304.0,0.0
CEACAM6_CEACAM6,0.0,3.0,0.0,0.0
CEL_RORA,1594.0,70.0,446.0,0.0
CEL_RORC,2096.0,59.0,98.0,0.0
DHCR24_RORA,539.0,213.0,1331.0,0.0
DHCR24_RORC,1261.0,260.0,605.0,0.0
DHCR7_RORA,725.0,204.0,1112.0,0.0
DHCR7_RORC,1424.0,273.0,439.0,0.0
LIPA_RORA,470.0,127.0,1471.0,0.0
LIPA_RORC,404.0,228.0,1375.0,0.0
CNTN1_NOTCH1,1018.0,166.0,775.0,0.0
CNTN1_NOTCH2,1062.0,162.0,750.0,0.0
CRTAM_CADM1,1778.0,194.0,190.0,0.0
UBASH3B_ESR1,1202.0,263.0,661.0,0.0
UBASH3B_NR1I2,2386.0,225.0,9.0,0.0
UBASH3B_PPARA,896.0,257.0,900.0,0.0
DHCR7_NR1H2,317.0,231.0,1522.0,0.0
DHCR7_NR1H3,662.0,228.0,1175.0,0.0
CYP21A2_NR3C2,1850.0,50.0,267.0,0.0
SULT1A1_PPARA,1034.0,253.0,772.0,0.0
SULT1A1_PPARD,445.0,248.0,1305.0,0.0
SULT1A1_PPARG,1429.0,272.0,419.0,0.0
SRD5A1_AR,2039.0,242.0,88.0,0.0
SRD5A2_AR,2482.0,1.0,10.0,0.0
SRD5A3_AR,2149.0,223.0,60.0,0.0
CYP19A1_ESR1,2112.0,3.0,106.0,0.0
CYP19A1_ESR2,2310.0,1.0,71.0,0.0
CYP19A1_GPER1,2011.0,1.0,181.0,0.0
CYP19A1_NR1I2,3311.0,0.0,0.0,0.0
HSD17B1_ESR1,2015.0,75.0,116.0,0.0
HSD17B1_ESR2,2212.0,65.0,74.0,0.0
HSD17B1_GPER1,1895.0,69.0,206.0,0.0
HSD17B1_NR1I2,3187.0,35.0,0.0,0.0
LAIR1_LILRB4,874.0,186.0,948.0,0.0
LGALS9_CD22,1064.0,274.0,788.0,0.0
LGALS9_BCR,464.0,312.0,1265.0,0.0
LGALS9_P4HB,827.0,355.0,822.0,0.0
MICA_KLRK1,879.0,129.0,1120.0,0.0
MICA_HCST,958.0,101.0,1101.0,0.0
MICB_KLRK1,1004.0,123.0,884.0,0.0
MICB_HCST,861.0,107.0,1097.0,0.0
AMH_BMPR1B,3859.0,2.0,0.0,0.0
MMP2_ITGAV,1059.0,154.0,916.0,0.0
MMP2_ITGB3,2743.0,20.0,0.0,0.0
MMP2_MMP14,1274.0,183.0,677.0,0.0
NTN1_DCC,3553.0,5.0,0.0,0.0
NTN1_DSCAM,3952.0,0.0,0.0,0.0
NTN1_UNC5A,3346.0,5.0,0.0,0.0
NTN1_UNC5B,2237.0,23.0,0.0,0.0
NTN1_UNC5C,2611.0,20.0,0.0,0.0
NTN4_NTRK2,3459.0,32.0,0.0,0.0
NTN4_UNC5B,2141.0,92.0,0.0,0.0
NTS_SORT1,1173.0,233.0,755.0,0.0
NRG1_ITGA6,1388.0,138.0,438.0,0.0
NRG1_ITGB4,1662.0,162.0,424.0,0.0
NTF3_NGFR,1748.0,44.0,386.0,0.0
CD200_CD200R1,869.0,187.0,973.0,0.0
PECAM1_CD177,1233.0,618.0,26.0,2158.0
PECAM1_CD38,916.0,235.0,801.0,2083.0
FDX1_NR1I2,1683.0,335.0,37.0,0.0
FDX2_NR1I2,2639.0,184.0,3.0,0.0
CYP11A1_NR1I2,3309.0,2.0,0.0,0.0
FDXR_NR1I2,2740.0,148.0,0.0,0.0
AKR1C3_PTGDR2,2968.0,83.0,0.0,0.0
RELN_LRP8,1617.0,216.0,304.0,0.0
RELN_VLDLR,3006.0,85.0,5.0,0.0
RAET1E_HCST,1008.0,3.0,1142.0,0.0
ULBP2_HCST,1030.0,23.0,1111.0,0.0
RBP4_STRA6,2038.0,1.0,257.0,0.0
DDC_HTR1D,3909.0,0.0,0.0,0.0
DDC_HTR1F,3606.0,0.0,0.0,0.0
DDC_HTR2A,3897.0,0.0,0.0,0.0
DDC_HTR2B,2413.0,3.0,69.0,0.0
DDC_HTR3A,2049.0,2.0,185.0,0.0
DDC_HTR3B,3942.0,0.0,0.0,0.0
DDC_HTR3C,3914.0,0.0,0.0,0.0
DDC_HTR3E,3902.0,0.0,0.0,0.0
DDC_HTR4,3874.0,0.0,0.0,0.0
DDC_HTR6,2053.0,3.0,146.0,0.0
DDC_HTR7,2315.0,2.0,20.0,0.0
SIRPG_CD47,899.0,152.0,1058.0,0.0
SLIT2_ROBO1,1445.0,151.0,495.0,0.0
SLIT2_ROBO2,1846.0,159.0,222.0,0.0
AKR1D1_AR,2484.0,3.0,10.0,0.0
HSD17B12_AR,1081.0,350.0,608.0,0.0
DIO3_THRA,1828.0,28.0,314.0,0.0
TG_THRA,1809.0,55.0,323.0,0.0
DIO3_THRB,2064.0,28.0,121.0,0.0
TG_THRB,2042.0,48.0,126.0,0.0
TULP1_TYRO3,2016.0,0.0,138.0,0.0
TULP2_TYRO3,2010.0,12.0,140.0,0.0
TULP1_AXL,1912.0,0.0,266.0,0.0
TULP1_MERTK,1597.0,1.0,406.0,0.0
TUB_MERTK,1594.0,26.0,394.0,0.0
PROS1_MERTK,862.0,259.0,946.0,0.0
PLAU_PLAUR,304.0,184.0,1763.0,0.0
